"guest_id","full_name","total_spend","spend_quartile"
1939,Sherry Mclaughlin,3655.89,3
1023,Linda Stewart,3655.45,3
5248,James Lambert,3655.35,3
6449,Megan Meyer,3655.03,3
6118,Brandi Allen,3653.34,3
8094,Victoria Parker,3651.70,3
513,Kristina English,3651.53,3
168,Mark Rowland,3650.40,3
9637,Barbara Humphrey,3650.25,3
6547,Linda Hayes,3649.93,3
6193,Jason Nelson,3649.56,3
7687,Zachary Porter,3648.62,3
2237,Aaron Martinez,3648.61,3
1558,Julie Mata,3647.19,3
2989,Jonathan West,3646.91,3
6288,David Daugherty,3646.81,3
9230,Johnathan Bailey,3646.75,3
9100,James Price,3646.38,3
1375,Victoria Kelly,3646.30,3
3505,Steven James,3644.94,3
9147,Bobby Mclaughlin,3643.84,3
4890,Kevin Waters,3643.28,3
2731,Alex Smith,3641.44,3
7752,Erik Baldwin,3641.12,3
2274,Anthony Parks,3640.30,3
1464,Gina Chang,3639.84,3
9585,Michael Scott,3639.11,3
1364,Misty Walsh,3638.39,3
1990,Nicole Pittman,3638.23,3
7757,Laura Le,3637.69,3
1262,Shawn Waters,3635.92,3
3447,Brian Sanchez,3635.48,3
6802,Daniel Johnson,3635.46,3
5255,Victor Obrien,3635.41,3
5501,Emily Robinson,3634.64,3
8363,Sharon Garcia DVM,3634.47,3
9579,Sarah Washington,3634.46,3
3452,Mr. Daniel Dixon,3633.78,3
8762,Jessica Martin,3632.43,3
329,Kimberly Romero,3632.06,3
455,Teresa Garner,3631.44,3
946,Gregory Hart,3631.29,3
8372,Lauren Fields,3631.04,3
2976,Caroline Adams,3630.47,3
4553,Juan Young,3629.54,3
3337,Melinda Ramsey,3629.47,3
9535,Autumn Moss,3629.22,3
8497,Maria Johnson,3628.77,3
4520,Lori Smith,3627.47,3
5139,Misty Allen,3625.70,3
1920,James May,3624.87,3
2614,Cynthia Nelson PhD,3624.79,3
9134,Tina Graves MD,3623.07,3
1325,Catherine Monroe,3622.95,3
883,Trevor Bautista,3622.92,3
8755,Christopher Griffin,3622.47,3
5794,Samuel Hill,3622.45,3
761,David Russell,3618.95,3
9427,Katelyn Scott,3618.48,3
5313,Tara Dawson,3618.42,3
6265,Adam James,3617.38,3
3385,Mr. Robert Robinson,3617.03,3
9341,Jesse Murphy,3616.77,3
659,Mario Stout,3616.50,3
2949,Jill Mullins,3616.49,3
4712,Kimberly Schmitt,3616.17,3
7797,Mark Bell,3615.46,3
7142,Heather Rhodes,3614.26,3
9260,Brian Greene,3612.71,3
840,Maria Thomas,3612.42,3
2660,Stacey Walker,3612.36,3
6828,Maria Patterson,3610.83,3
4119,Melissa Fletcher,3609.46,3
4161,Rebekah Gomez,3609.42,3
3705,Ms. Tamara Gonzales,3609.18,3
7089,Robert Clark,3608.89,3
5395,Emily White MD,3608.49,3
4041,Michael Hampton Jr.,3607.62,3
5456,Daniel Aguirre,3607.05,3
2529,Jason Wilcox,3606.07,3
5327,Connor Pham,3605.91,3
2073,Jonathan Hudson,3605.72,3
1601,Todd Melendez,3605.66,3
9591,Jacob Phillips,3605.18,3
6908,Jacob Carney,3604.23,3
5418,Sarah Lee,3604.10,3
1513,David Anderson,3601.73,3
9521,Rachel Chandler,3601.38,3
9490,Vicki Jennings,3601.34,3
8330,Corey Rosales,3600.91,3
66,Andrew Wood,3600.21,3
7248,Stephen Morrow,3599.99,3
6730,Julia Murray,3598.34,3
6752,Devin Hodge,3597.94,3
2777,Tonya Lamb,3597.57,3
466,Nicholas Henderson,3597.16,3
2345,Jennifer Bell,3596.99,3
8811,Toni Washington,3596.17,3
5379,Colin Gonzalez,3595.13,3
1965,Thomas Fletcher,3595.01,3
1736,Derek Cortez,3594.30,3
8493,David Stone,3593.99,3
3305,Kevin Scott,3593.84,3
491,Jamie Smith,3593.38,3
2422,Thomas Trevino,3590.26,3
5349,Regina Burton,3589.87,3
3372,Russell Harris,3589.50,3
5602,Dr. Harold Blake,3588.98,3
4958,Linda Hogan,3587.93,3
8058,Christie Holmes,3585.70,3
5859,Elaine Miller,3585.63,3
5441,Christopher Vargas,3584.97,3
230,Sara Kelly,3584.74,3
2187,Susan Spencer,3584.51,3
1882,Connie Tucker,3583.02,3
259,Thomas Davis,3582.52,3
8522,Charles Logan,3581.37,3
8820,Eddie Sims,3580.05,3
5615,Mark Phillips,3579.89,3
4625,Eric Boyd,3579.02,3
9678,Cody Morales,3578.79,3
8888,John Brewer,3576.33,3
706,Bridget Wallace,3575.59,3
5661,Alicia Richardson,3575.20,3
977,Cynthia Miller,3574.81,3
3509,Maria Graham,3574.18,3
2209,Andrew Brown,3574.02,3
9160,Gail Jarvis,3573.94,3
6848,Eric Williams,3573.93,3
7963,Stephen Collins,3573.50,3
6284,Jacob Duarte,3573.44,3
8457,Eric Harris,3573.33,3
6513,Michael Davis,3573.05,3
2485,William Fleming,3572.97,3
4274,Mark Copeland,3572.35,3
6327,Jennifer French,3571.59,3
1189,Jeffrey Burke,3569.31,3
5106,Andrew Allen,3567.99,3
2874,Angela Peterson,3565.76,3
5434,Clayton Martinez,3565.71,3
8796,Sean Kennedy,3564.98,3
5209,Jessica Miller,3563.92,3
3913,Joseph Santos,3563.84,3
3215,Gerald Lewis,3562.51,3
2562,Mr. Justin Taylor MD,3561.96,3
8468,Samuel Williams,3559.22,3
4394,Andrew Zhang,3558.55,3
5756,Eric Coleman,3557.11,3
7721,Daniel Rodriguez,3557.00,3
9027,Aaron Hansen,3556.94,3
6625,Peter Davies,3556.51,3
4885,Allen Miller,3556.23,3
9187,Dana Howell,3556.13,3
2907,William Marquez,3555.90,3
5251,Sharon Watkins,3555.58,3
4270,Dr. Kristopher Perkins,3554.71,3
5087,Bruce Fowler,3554.20,3
7674,Aaron Park,3553.97,3
1896,Susan Lewis,3553.79,3
8970,Travis Wilson,3553.68,3
918,Anthony Washington,3553.65,3
684,Gregory Holland,3553.10,3
3858,Nicholas Crosby,3551.32,3
1908,Dustin Taylor,3551.26,3
6472,Jared Flowers,3551.13,3
8562,David Wright,3549.85,3
5250,Matthew Hamilton,3549.59,3
3828,Vanessa Campbell,3549.21,3
8623,Terry Barrett,3549.13,3
4575,Tracey Hoffman,3548.98,3
2040,Lauren Foster,3547.68,3
9025,Leah Kelly,3547.62,3
507,Timothy Martin,3547.56,3
300,Marissa Nelson,3547.27,3
3381,Crystal Caldwell,3546.72,3
2481,Lisa Robertson,3546.61,3
1649,Vanessa Brown,3545.73,3
5491,Jennifer Meyers,3545.51,3
2691,Charles Sandoval,3544.93,3
3303,Mrs. Angela Carey,3544.75,3
7060,Vincent Brown,3544.14,3
5107,Darlene Rojas,3544.10,3
6086,Eileen Brewer,3543.02,3
4237,Michelle Glenn,3542.99,3
3007,Bianca Russell,3542.35,3
5956,Jeffrey Smith,3541.01,3
5654,Stacey Smith,3540.14,3
4908,Thomas Wade,3540.03,3
1746,Melanie Dunn,3539.88,3
1499,Robin Pugh,3538.95,3
4248,Michael Davis,3537.72,3
2898,Jeffrey Graves,3536.30,3
5676,Mary Jones,3536.08,3
1724,Patricia Ford,3535.99,3
3734,Sandra Wilson,3535.52,3
2853,Jamie Vega,3535.41,3
9876,Matthew Flores,3534.72,3
9060,Jose Hudson,3533.64,3
5802,Steven Combs,3532.41,3
4639,Anita Grimes,3531.44,3
4937,William Ward MD,3531.42,3
6560,Steven Fitzpatrick,3530.86,3
7530,Billy Peck,3530.44,3
3330,Timothy Knight,3530.41,3
6838,Lisa James,3530.37,3
9601,Shane Dawson,3529.78,3
6779,Katrina Rivera,3529.48,3
445,Dana Johnson,3529.43,3
4074,Frances Lewis,3529.10,3
2253,Dr. Vanessa Dean DDS,3527.52,3
5585,Adam Marquez,3527.11,3
8026,Terri Gibson,3526.78,3
9789,David Reeves,3526.31,3
1043,Scott Cooley,3525.97,3
7010,Jennifer Colon,3525.24,3
1400,Jason Williams,3524.93,3
8042,Thomas Mendez DDS,3522.91,3
5233,Thomas Ryan,3522.57,3
1096,Jeffery Johnson,3521.80,3
5002,Shannon Gonzales,3521.76,3
1734,Michelle Beck,3520.61,3
4469,Edward Atkinson,3519.58,3
5288,Karen Thompson,3518.57,3
2356,Christopher Carroll,3517.06,3
6377,Eric Rogers,3516.94,3
3798,Laura Rios,3516.47,3
1548,Michael Smith,3515.16,3
3577,Jean Glenn,3515.09,3
7125,Melissa Thompson,3514.90,3
4222,Tara Fisher,3514.13,3
6073,Charlene Carr,3513.96,3
5856,Martin Hall,3513.68,3
461,Marie Hill,3513.37,3
6724,Eric Bishop,3513.32,3
4643,Ronald Aguilar,3512.96,3
8138,Alan Taylor,3512.78,3
6522,Christopher Edwards,3511.54,3
8437,Wesley Jackson,3511.01,3
7312,Paul Hunter,3510.97,3
5893,Chad Reyes,3510.45,3
889,Mary Gibson,3510.04,3
9850,Bryan Williams,3509.83,3
3863,Jodi Dixon,3509.24,3
9672,Mitchell Vazquez,3508.46,3
4802,Steve Hodges,3507.53,3
8143,Corey Fox,3506.85,3
3638,Michele Spears,3506.74,3
2937,Adam Christian,3505.95,3
6544,Christopher Fernandez,3505.62,3
9108,Kevin Mora,3504.56,3
482,Michael Vega,3503.45,3
1750,Marissa Wade,3503.14,3
8832,Anna Goodwin,3502.18,3
9817,Kyle Wilson,3501.82,3
792,Cindy Stanley MD,3500.11,3
9676,Brenda Taylor,3499.87,3
8654,Theresa Hartman,3499.55,3
8929,Mason Fletcher,3499.20,3
7115,Caitlin Sutton,3498.69,3
4927,Kelly Wells,3498.51,3
9689,Angela Reed,3498.03,3
805,Melissa Ray,3497.69,3
4180,Timothy Richardson,3497.44,3
1208,Karen Wilkins,3496.13,3
5963,Helen Moore,3496.01,3
2276,Andrew Beltran,3495.67,3
1390,Corey Shaffer,3494.75,3
5485,Kristina Moore,3494.65,3
7406,Eduardo Osborn,3494.59,3
2293,Charles Cooper,3494.53,3
9612,Douglas White,3494.52,3
3078,Rick Cardenas DVM,3493.48,3
364,Samuel Williams,3492.19,3
1722,Tracy Blankenship,3491.88,3
5607,Ashley Morales,3490.70,3
8913,Jessica Hughes,3490.13,3
3768,Richard Shelton,3489.55,3
8443,Joshua Reed,3488.58,3
2565,Andrew Henderson,3488.51,3
1337,Kevin Allen,3488.06,3
7214,Alexis Smith,3487.94,3
660,Gregory Walker,3486.83,3
5444,Larry Johnson,3486.07,3
1786,Colton Anderson,3485.23,3
9388,Lisa Brown,3484.22,3
7321,Dakota Koch,3484.10,3
7384,Jeffrey Ford,3483.30,3
5175,Charles Bailey,3482.95,3
1643,Nathan Webb IV,3482.92,3
1523,Michele Hawkins,3482.42,3
6915,Brent Walker,3481.81,3
3722,Gary Bates,3481.70,3
5583,Carla Brewer,3480.70,3
2827,Bianca Moore,3479.16,3
8592,Dennis Kelly,3477.33,3
2628,Wesley Garcia,3477.17,3
3563,Donald Macdonald,3477.12,3
4146,James Washington,3476.92,3
3678,Melissa Ford,3476.10,3
7425,Ashley Burnett,3476.01,3
6106,Kimberly Sullivan,3475.97,3
6555,Michael Walton,3475.31,3
6467,Elizabeth Fisher,3475.08,3
4436,Holly Vang,3474.96,3
9778,Tanya Phelps,3474.33,3
6223,Justin Roberts,3474.31,3
3260,Johnny Mendoza,3473.93,3
7335,Jessica King,3473.81,3
3601,Katelyn Jones,3473.70,3
2108,Stephen Carter DDS,3472.62,3
7474,Rebekah Taylor,3471.45,3
797,Taylor Norman,3471.20,3
3795,William Olsen,3471.19,3
1582,Kelly Smith,3468.98,3
1338,Kim Stewart,3468.23,3
9816,Kathryn Wilson,3468.18,3
7011,Mark Martinez,3467.89,3
9023,Ian Mccarty,3467.61,3
7117,Martha Alexander,3467.59,3
1671,Savannah Davis,3466.70,3
3644,Adam Nelson,3466.49,3
8943,Richard Smith,3466.25,3
9596,Mary Lane,3466.06,3
9957,Dennis Santos,3465.42,3
5268,Steven Ross,3464.31,3
5592,Holly Deleon,3463.49,3
272,Christopher Rogers,3463.08,3
4368,Johnny Mcintosh,3463.08,3
4383,Caleb Gilbert,3462.84,3
9523,Jamie Hanson,3462.49,3
3328,Albert Moss,3461.71,3
3477,Megan Jones,3461.14,3
6709,Valerie Frye,3458.51,3
8880,Alexis Rivera,3458.45,3
4220,Andrew Romero,3457.17,3
4557,Natalie Moran,3455.75,3
6023,James Cervantes,3455.13,3
1138,Randall Johnson,3455.05,3
4801,Brenda Goodman,3454.85,3
7879,Danielle Craig,3454.41,3
8154,Renee Martin,3453.63,3
2386,Heather Davis,3453.60,3
1950,Erika Vega,3452.39,3
1672,Megan Singh,3452.36,3
2699,Jamie Harris,3452.20,3
3651,Brittany Schneider,3451.36,3
8638,Sarah Simpson,3450.43,3
8821,Carrie Smith MD,3449.78,3
43,Jessica Fox,3447.54,3
7325,Desiree Torres,3447.53,3
848,Danny Smith,3445.62,3
649,Jessica Murphy,3444.24,3
1963,Erin Pollard,3444.12,3
3248,Karen Ray,3443.38,3
1899,Jessica Bishop,3443.24,3
7577,Kaitlyn Shaffer,3442.97,3
876,Arthur Gonzalez,3442.43,3
8299,Sean Gonzalez,3441.23,3
4045,William Avila,3440.99,3
3139,Dr. Stacey Hernandez MD,3440.88,3
1210,Edwin Mendoza,3440.62,3
5398,Gerald Blevins,3440.29,3
4194,Paul Chandler,3439.36,3
5677,Madeline Garcia,3439.29,3
2323,Jake Young,3439.09,3
4988,Laurie Hall,3437.21,3
7110,Michael Grimes,3436.58,3
2847,Dylan Davis,3435.37,3
1695,Stacy Floyd,3434.78,3
8332,Shelley Austin,3434.76,3
9254,Jorge Perez,3434.39,3
1584,Amber Rodriguez,3433.78,3
9792,Lisa Murphy,3433.68,3
1224,Devin Smith,3433.21,3
284,Carolyn Collins,3432.74,3
4973,Jennifer Chung,3432.58,3
6049,Ashley James,3432.16,3
6904,Rachel Martinez,3431.89,3
6145,Jason Knight,3431.69,3
2722,Robert Shah,3431.69,3
4610,Stephen Martin,3430.39,3
2317,Brittney Andersen,3429.88,3
8695,Julie Long,3429.09,3
521,Joseph Sanchez,3427.57,3
2886,Miss Angela Newman,3427.36,3
6455,Dillon Watson,3427.20,3
3565,Louis Sandoval,3427.02,3
565,Stephanie Bolton,3426.94,3
6934,Janet Ramsey,3425.33,3
5938,Brandon Thompson,3424.93,3
5332,Susan Garcia,3423.66,3
3648,Joshua Mack,3422.31,3
1223,Alexandria Carrillo,3422.20,3
386,Robert Peterson,3422.00,3
5947,Trevor Gonzales,3421.87,3
9465,Jason Burke,3421.76,3
7128,Robert Le,3420.76,3
3294,John Davis,3419.78,3
7948,Dr. Kevin Russell,3418.53,3
1914,Lisa Rice,3417.76,3
6168,Susan Bishop,3416.79,3
4843,Jose Short,3416.15,3
9787,Luis Ramos,3415.73,3
9373,John Vargas,3414.81,3
8001,Michelle Shaw,3413.35,3
6783,Michael Alexander,3413.00,3
2635,Richard Perry,3412.48,3
2790,Tammy Rios,3412.08,3
3547,Michael Jones DDS,3411.86,3
3053,Marc Paul,3411.20,3
3212,Danny Martin,3410.50,3
4727,Elizabeth Smith,3410.49,3
9733,Candace Parsons,3409.82,3
886,Sean Dixon,3409.72,3
9615,Nathaniel Morrison,3409.67,3
2267,Joseph West,3409.67,3
7187,Kimberly Daniels,3408.35,3
6993,Heather Washington,3407.42,3
5108,Tracy Fisher,3406.34,3
8558,Joseph Lewis,3406.00,3
8549,Jesse Watkins,3405.52,3
5335,Heidi Johnson,3403.98,3
7054,Marcus Lin,3403.65,3
8525,Tonya Wilkinson,3402.95,3
2161,Brandi Price,3402.44,3
9587,Aaron Thompson,3402.43,3
6215,Melissa Williamson,3401.50,3
5604,Michelle Guerrero,3400.73,3
3608,Kathryn Clark,3400.72,3
9671,Ashley Johnson,3400.05,3
6935,Samantha Benson,3399.90,3
5816,Nancy Ramos,3399.89,3
3846,Kimberly Berg,3399.88,3
6205,Allison Martin,3399.85,3
9786,Eric Reed,3399.75,3
2332,Adam Cole,3399.41,3
4173,Sharon Murphy,3397.56,3
738,Angelica King,3397.56,3
1394,Michael Ellis,3396.83,3
7275,Ronald James,3394.81,3
2419,Nicholas White,3394.63,3
5746,Mrs. Amy Mcneil MD,3394.39,3
463,Lauren Reeves,3394.29,3
4399,Dawn Jacobs,3394.15,3
8361,Elizabeth Kirby,3393.70,3
4026,Nathan George,3393.19,3
338,Billy Fuentes,3392.86,3
3985,Joshua Sawyer,3392.44,3
9547,Derek Sullivan,3392.15,3
3373,Danny Hughes,3391.32,3
1125,Mason Olson,3390.91,3
9068,Danielle Marsh,3390.73,3
1415,Lawrence Velasquez,3390.46,3
8406,Dr. Jacob Avila,3389.47,3
6950,Matthew Choi,3388.97,3
4231,Robert Burnett,3388.59,3
9650,Brandon Martin,3388.45,3
4294,Rebecca Harrison,3388.23,3
7132,Carol Medina,3387.27,3
9658,Samantha Graham,3387.05,3
6289,Joshua Gonzalez,3386.61,3
9205,Ryan Clark,3385.54,3
5113,James Thompson,3383.06,3
6368,Jessica Nielsen DDS,3382.59,3
4272,Shannon Kerr,3382.45,3
6059,Kristen Bond,3381.12,3
3824,Robert Robertson,3379.64,3
3841,Katherine Fitzgerald,3379.53,3
8022,Chad Rose,3379.51,3
5324,Mr. Manuel Pace MD,3378.51,3
8721,Virginia Acosta,3377.48,3
5390,Elijah Williams,3377.44,3
6219,Monica Alexander,3377.40,3
3535,Craig Chan,3377.24,3
9904,Tyler Turner,3376.68,3
1449,Tracy Hall,3376.32,3
6514,Billy Christian,3375.42,3
4635,Lynn Richardson,3374.22,3
8414,Yesenia May PhD,3373.58,3
9095,Bryan Moore,3373.51,3
2038,Timothy Randolph,3373.29,3
9411,Alicia Buchanan,3373.06,3
7063,Stephanie Morgan,3372.82,3
8489,Shane Williams,3372.08,3
494,Tim Miller,3370.55,3
834,Cody Hoover,3369.39,3
3498,Alfred Collins,3369.03,3
144,David Little,3368.19,3
5347,Jeffrey Singh,3366.77,3
3786,Barbara Joseph,3366.64,3
7382,April Hines,3366.46,3
1165,Ashley Ruiz,3365.60,3
6353,Michelle Ali,3365.29,3
6014,Samuel Jackson,3363.51,3
8963,Nicholas Silva,3363.47,3
6683,Michelle Nguyen,3363.14,3
6291,Ryan Richardson,3362.68,3
8256,Rebecca Alexander,3362.15,3
6210,Tanya Bennett,3361.53,3
336,Thomas Kelly,3361.50,3
2160,Wendy Nelson,3360.46,3
1568,Carl Adams,3360.25,3
1589,Nicholas Craig,3359.07,3
2708,Carlos Alexander,3358.48,3
2903,Tina Thompson MD,3358.27,3
2130,Kayla Mcclain,3358.23,3
4059,Thomas Butler,3358.11,3
8453,Mr. Samuel Parker,3356.62,3
1775,Ashley Davis,3356.17,3
7515,Paul Rosario,3355.92,3
4626,Jeffery Smith,3355.01,3
5599,Marvin Perry,3354.93,3
1686,Samuel Morgan,3354.83,3
9595,Tommy Young,3354.62,3
3374,David Hale,3353.60,3
4267,Sarah Reed,3352.62,3
5429,Mrs. Megan Parker MD,3352.53,3
5968,Tristan Alvarez,3352.01,3
9214,Cameron Ramirez,3351.15,3
5941,Lisa Ross,3350.36,3
2172,Brianna Atkins,3349.46,3
8569,Michael Stevens,3348.67,3
2184,Caleb Gonzales,3348.31,3
8780,Aaron Carey,3347.97,3
6909,Charles Smith,3347.80,3
61,Michael Tucker,3346.09,3
5531,Elizabeth Cohen,3345.88,3
8634,Barbara Garcia,3345.44,3
3429,Michelle Cox,3343.26,3
3269,Frederick Williams,3343.01,3
217,Christopher Guzman,3342.77,3
3183,Mike Ortiz,3342.39,3
1830,Amy Bass,3342.21,3
4587,Shawn Williams,3341.04,3
3214,Andrew Welch,3340.22,3
5049,Kevin Jones,3338.14,3
5718,Stephen Fleming,3338.01,3
3570,Kimberly Sullivan,3337.77,3
8783,George Miller,3337.65,3
5287,Amy Brown,3337.53,3
6537,Russell Perez,3336.85,3
3100,Melanie Johns,3336.53,3
1673,Nicole Gould,3336.29,3
5873,Jason Miller,3335.42,3
6805,Janice Martinez,3334.29,3
1052,Dylan Valenzuela,3334.17,3
4490,Kimberly Gray,3333.72,3
1912,Keith Woods,3333.64,3
2272,Angela Nielsen,3333.09,3
4425,David Huynh,3333.08,3
37,Michael Valencia,3332.70,3
1196,Chad Franklin,3331.66,3
5372,Carolyn Floyd,3331.11,3
5964,Richard Day,3331.03,3
8319,Jose Wong,3330.66,3
674,Nicole Norman,3329.57,3
4320,Scott Huffman,3329.54,3
6976,Tina Banks,3329.16,3
5135,Cesar Cross,3327.86,3
2554,Douglas Gonzales,3327.49,3
5779,Steven Hampton,3327.07,3
5488,Natasha Reyes,3326.59,3
948,Laura Grimes,3325.32,3
8201,Matthew Floyd,3325.07,3
6473,Matthew Evans,3324.80,3
6341,Daniel Glover,3324.33,3
6266,Patricia Sanford,3323.91,3
7301,Regina Conner,3323.44,3
1316,Jessica Rodriguez,3323.30,3
3653,Gregory Pineda,3322.45,3
6350,Michael Hall,3321.56,3
5807,Jill Villarreal MD,3321.45,3
4576,Keith Gallegos,3320.65,3
9286,Joshua Collins,3319.95,3
7784,Ruth Stephens,3318.58,3
6990,Sarah Weaver,3317.39,3
1000,Joy Dorsey,3317.22,3
8699,Stephen Rice,3317.02,3
7290,Lisa Hurst,3316.48,3
6849,Alison Velazquez,3315.94,3
88,Charles Hensley,3315.25,3
9323,Suzanne Harris,3315.02,3
1084,Raven Odonnell,3314.84,3
5986,Catherine Gonzales,3314.32,3
5111,David Williams,3313.95,3
1497,Robert Moore,3313.39,3
6104,Whitney Carter,3311.11,3
7388,Mark Graves,3311.09,3
1254,Mr. Joshua Davis,3310.64,3
8412,Wanda Thornton,3310.63,3
5172,Stephen Ayala,3310.27,3
105,Janet Kane DVM,3309.12,3
7049,Robert Pope,3306.57,3
1743,Jessica Porter,3306.45,3
4109,Monica Wang,3304.85,3
8672,James Davis,3304.22,3
9052,Jessica Allen,3303.69,3
7691,Nicole Wright,3303.26,3
1824,Emily Coleman,3301.89,3
2194,Nicole Hendrix,3301.62,3
366,John Savage,3300.01,3
1439,James Jones,3299.69,3
9408,David Mckay,3299.49,3
5413,Carolyn Cook,3299.14,3
8012,Hayden Freeman,3298.99,3
1742,Phillip Gonzalez,3298.58,3
6881,Kim Rollins,3297.96,3
7954,Jacob Kirby,3297.87,3
8822,Jeffery Price,3297.63,3
2258,Christopher Jensen,3297.22,3
3149,Robin Griffith,3297.02,3
4793,Kevin Salazar,3296.88,3
6842,Lindsay Jones,3296.85,3
5018,Victor Lang,3296.71,3
8583,Tracy Mitchell,3296.67,3
7609,Joyce Hill,3296.00,3
3962,Michael Wade,3293.02,3
4835,Autumn Rice,3293.00,3
1117,James Mcmillan,3292.74,3
1395,Tiffany Randolph,3292.66,3
2243,Gloria Gray,3292.60,3
6916,Elizabeth Aguirre,3292.40,3
5993,Victoria Jones,3292.10,3
1291,Jesse Martinez,3291.59,3
5264,Derek Hamilton,3291.14,3
2336,Victor Pratt,3291.00,3
9186,Mary Carter,3290.95,3
5367,Donna Underwood,3290.86,3
9899,John Harvey,3290.29,3
290,Shawn Evans,3289.85,3
5784,Peter Andrews,3288.35,3
6964,Tammy Patrick,3288.11,3
7594,David Snow,3285.40,3
2195,Keith Sweeney,3283.13,3
7652,Carla Gregory,3282.81,3
3801,Heather Thomas,3282.61,3
638,Adam Diaz,3280.29,3
3642,Anthony Perry,3279.82,3
6006,Drew Smith,3279.25,3
354,Victor Harmon,3277.97,3
9449,Jennifer Adams DVM,3277.34,3
8517,Jonathan Marks,3277.21,3
5100,Melissa Benson,3277.14,3
4655,Kristi Hall,3276.96,3
3991,Stephanie Smith,3276.78,3
8555,Christine Tapia,3276.60,3
8606,Rebecca Bradley,3275.49,3
297,Luis Hill,3275.25,3
2868,Cynthia Lowe,3272.56,3
3136,Brian Ramirez,3272.53,3
1675,Michael Kemp,3271.72,3
5815,Jerry Trujillo,3271.26,3
9963,Emily Shah,3270.71,3
9206,Victor Stephens,3270.55,3
2904,Raymond Anderson,3270.14,3
9252,Mary Santana,3270.07,3
8984,Samantha Myers,3269.78,3
6858,Debra Rivera,3269.68,3
8789,Michael Petersen,3267.34,3
6060,Sarah Jones,3267.18,3
3175,Patricia Williamson,3266.82,3
9152,James Wallace,3266.59,3
4947,Stephanie Pratt,3266.25,3
5542,Steven Chambers,3265.88,3
2421,William King,3264.96,3
1937,Pamela Morrison,3264.95,3
5886,Virginia Smith,3264.59,3
2479,Michael Rojas,3264.31,3
7600,Malik Kent,3263.86,3
2464,Brittany Stewart,3262.63,3
5261,Roger Griffin,3262.40,3
6094,Leroy Powell,3261.88,3
3370,John Medina,3261.79,3
8304,Lisa Miller,3261.60,3
6639,Lance Johnson,3260.62,3
3571,Brandon Harris,3260.57,3
8432,William Cruz,3258.65,3
7447,Jermaine Barrera,3258.09,3
2306,Cody Woods,3257.85,3
7296,Shirley Watts,3257.65,3
8470,Craig Fletcher,3257.54,3
9243,James Thornton,3257.15,3
6561,Austin Adams,3256.26,3
3284,Ashley Nguyen,3254.99,3
8948,Eric Graham,3252.55,3
5530,Deborah Clark,3252.24,3
6581,Jessica Cook,3251.95,3
4416,Jonathan Gray,3251.57,3
4673,Victoria Clark,3251.01,3
3727,Jesse Wilson,3250.62,3
5772,Karen Powers,3250.49,3
1779,Martin Clark,3249.97,3
241,Connie Miller,3249.82,3
2537,Mary Johnson,3249.49,3
8841,Kelly Parsons,3249.36,3
8031,Dawn Nelson,3248.15,3
7746,Nancy Moreno,3247.92,3
6018,Dr. Johnny Price Jr.,3247.60,3
1502,Daniel Brandt,3247.14,3
4864,Sarah Patterson,3246.64,3
8014,Eric Lyons,3246.51,3
3172,Tracey Lane,3245.50,3
2263,Samantha Taylor,3245.16,3
1698,Jessica Roberts,3244.82,3
3017,Monica Savage,3244.22,3
3966,Julia Sanchez,3243.71,3
2461,Destiny Flores,3243.24,3
4941,Jessica Skinner,3242.63,3
4840,Jon Watson,3242.23,3
1440,Gregory Deleon,3242.17,3
6825,Nicole Simmons,3241.86,3
2016,Jeanette Odonnell,3241.23,3
7710,Christine Frederick,3240.42,3
7506,Teresa Stewart,3239.76,3
5713,Traci Reed,3239.47,3
1776,James Anderson,3239.24,3
8904,Taylor Ward,3237.26,3
1304,Ricky Robinson,3237.09,3
8735,Andrew Garcia,3235.59,3
2068,Jill Reyes,3234.91,3
1350,Ruth Hernandez,3234.67,3
2613,Bruce Grimes,3234.31,3
9537,Jeffrey Green,3233.90,3
1104,Raymond Reed,3233.69,3
8126,Christina Reed,3233.57,3
6413,George Garcia,3233.01,3
4528,Antonio Johnson,3232.71,3
4414,Jennifer Martinez,3231.85,3
2491,Cynthia Schneider,3230.48,3
1917,Susan Lawson,3230.46,3
